,created_at,tweet,clean_tweets,tweet_len,sentiment
683,2020-03-10 17:11:57,"RT @RepValDemings: If the president wants to join us to pass tangible help for working Americans affected by the coronavirus, I will gladly…",repvaldemings president want join u pas tangible help working american affected ronavirus gladly,96,1
684,2020-03-10 17:11:57,"@crousselle That's not racist, though I don't think anyone has a correct understanding of racism vs hate vs profili… https://t.co/qvsUvRHupz",crousselle racist though think anyone rrect understanding racism v hate v profili qvsuvrhupz,92,-1
685,2020-03-10 17:11:57,"RT @ChildOfEurope: Is Italy preparing for civil war?
#Italy #COVID19 #coronavirus https://t.co/TfY7myKgJs",childofeurope italy preparing civil war italy covid ronavirus tfy mykgjs,72,0
686,2020-03-10 17:11:57,RT @TrilliamClinton: Corona got these flights cheap as hell I gotta job interview in Greece Monday,trilliamclinton corona got flight cheap hell gotta job interview greece monday,78,1
687,2020-03-10 17:11:57,RT @HeidiNBC: Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so…,heidinbc neither cdc ronavirus task force chaired penny would say made decision forgo test,90,0
688,2020-03-10 17:11:57,"Break a coronavirus quarantine in the US? Yes, you could face jail time. https://t.co/cJXrK54M5O",break ronavirus quarantine u yes uld face jail time cjxrk,57,-1
689,2020-03-10 17:11:57,This.,,0,0
690,2020-03-10 17:11:57,RT @HealthyFla: DOH has identified 3 cases of #COVID19 who work at Port Everglades. Individuals experiencing symptoms of COVID-19 who recen…,healthyfla doh identified case covid work po everglades individual experiencing symptom covid recen,99,0
691,2020-03-10 17:11:57,"RT @JenGranholm: #CoronaVirus

'Trump's mismanagement helped fuel coronavirus crisis'

""For six weeks behind the scenes, and now increasin…",jengranholm coronavirus trump mismanagement helped fuel ronavirus crisis six week behind scene increasin,104,-1
692,2020-03-10 17:11:57,[RTRS] 10 Mar - ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES TO 631 FROM 463 ON MONDAY - OFFICIAL,r mar italy death toll coronavirus outbreak rise monday official,64,0
693,2020-03-10 17:11:57,RT @IsobelYeung: When you download Tinder to try chatting to people in Wuhan... and your commitment to the story is thrown into question. h…,isobelyeung download tinder try chatting people wuhan mmitment story thrown question,84,0
694,2020-03-10 17:11:57,@tommyHotpockets This #CoronaVirusExpert tweet reached the top ~20% of tweets by @ScottGottliebMD in under 7 minute… https://t.co/UFb0TsHHrF,tommyhotpockets coronavirusexpe tweet reached top tweet ttgottliebmd minute ufb tshhrf,86,1
695,2020-03-10 17:11:57,RT @Grandpa: mfs will refuse to eat Chinese food bc of the coronavirus then go out Friday night and raw a stranger they met an hour ago,grandpa mf refuse eat chinese food bc ronavirus go friday night raw stranger met hour ago,89,-1
696,2020-03-10 17:11:57,"RT @Spilling_The_T: Me: Where has Coronavirus spread too?

The news: https://t.co/l8BBDPy4th",spilling coronavirus spread news bbdpy th,41,0
697,2020-03-10 17:11:57,What about secondary contacts ? @MoHFW_INDIA @drharshvardhan  we really have an option of going South Korea/Singapo… https://t.co/iY33ykUNZS,se ndary ntacts mohfw india drharshvardhan really option going south korea singapo iy ykunzs,92,1
698,2020-03-10 17:11:57,@charliekirk11 Please quit spreading The American Asshole virus and self quarantine. The only cure is to stay off s… https://t.co/tMLMurjjFB,charliekirk please quit spreading american asshole virus self quarantine cure stay tmlmurjjfb,93,0
699,2020-03-10 17:11:57,"RT @ClayTravis: Don’t worry y’all, Memphis has got the coronavirus covered. (This lady’s coronavirus protection outfit at the end is amazin…",claytravis worry memphis got ronavirus vered lady ronavirus protection outfit end amazin,88,0
700,2020-03-10 17:11:57,RT @ShivAroor: The horror of this shit. At least 44 dead from drinking toxic alcohol in Iran after fake coronavirus cure rumor https://t.co…,shivaroor horror shit least dead drinking toxic al hol iran fake ronavirus cure rumor,85,-1
701,2020-03-10 17:11:57,"Why isn’t FEMA supplying towns with antibacterial soap, wipes, hand sanitizer, alcohol, N95 face masks, toliet pape… https://t.co/qzmtpGPmgG",fema supplying town antibacterial soap wipe hand sanitizer al hol face mask toliet pape qzmtpgpmgg,98,0
702,2020-03-10 17:11:57,RT @realDonaldTrump: Our CoronaVirus Team has been doing a great job. Even Democrat governors have been VERY complimentary!,realdonaldtrump coronavirus team great job even democrat governor mplimentary,77,1
703,2020-03-10 17:11:57,RT @eleven8: Coronavirus got Megan ridesharing the boat 😭😩,eleven coronavirus got megan ridesharing boat,45,0
704,2020-03-10 17:11:58,RT @Suewilson91: Tories want us to trust experts on coronavirus. Too bad they spent years turning us against them https://t.co/83e9rCHKGJ…,suewilson tory want u trust expe ronavirus bad spent year turning u rchkgj,74,-1
705,2020-03-10 17:11:58,RT @lovlocket: if you love jimin then please take a moment to vote for him in this poll. he’s way behind and you can vote as many times as…,lovlocket love jimin please take moment vote poll way behind vote many time,75,1
706,2020-03-10 17:11:58,"@IntyMedia They call it ""the Wuhan virus."" There are also stupid people in the North American country. Let's not be… https://t.co/0wemBsYZFq",intymedia call wuhan virus also stupid people american untry let wembsyzfq,74,-1
707,2020-03-10 17:11:57,RT @DineshDSouza: This headline is #FakeNews. Listen to what @trish_regan says. The virus isn’t a scam. Weaponizing it to attack Trump for…,dineshdsouza headline fakenews listen trish regan say virus scam weaponizing attack trump,89,0
708,2020-03-10 17:11:58,"RT @PressStock: The #coronarivus outbreak is creating challenges for the #CBD retail market:

https://t.co/z4bLebU3qi

$EDXC",pressstock ronarivus outbreak creating challenge cbd retail market blebu qi edxc,80,0
709,2020-03-10 17:11:58,RT @WhiteHouse: Vice President @Mike_Pence and the Coronavirus Task Force have been meeting with industry leaders and lawmakers to coordina…,whitehouse vice president mike penny coronavirus task force meeting industry leader lawmaker ordina,99,0
710,2020-03-10 17:11:58,'Insane and Cruel': Watch Nurse Rip Question on How US Can Afford to Make Coronavirus Vaccine Free -… https://t.co/vTL0yyOMr9,insane cruel watch nurse rip question u afford make coronavirus vaccine free vtl yyomr,86,-1
711,2020-03-10 17:11:58,RT @onlychyld: Let me tell you what they will NEVER do in the U S of A,onlychyld let tell never,24,0
712,2020-03-10 17:11:58,"RT @ElectrekCo: Tesla sales surprise in China amid crisis, owns about a third of the EV market https://t.co/XGzs5IUAEW by @fredericlambert",electrekco tesla sale surprise china amid crisis owns third ev market xgzs iuaew fredericlambe,94,0
713,2020-03-10 17:11:58,RT @charliekirk11: This is your daily reminder that it took Barack Obama until October of 2009 to declare Swine Flu a National Health Emerg…,charliekirk daily reminder took barack obama october declare swine flu national health emerg,92,0
714,2020-03-10 17:11:58,"RT @TaxNotes: 1/ Thread: How is the #coronavirus affecting the world of #tax?
🏛️ GOP leaders consider tax relief
💼 Organizers reassess tax…",taxnotes thread ronavirus affecting world tax gop leader nsider tax relief organizer reassess tax,97,0
715,2020-03-10 17:11:58,RT @ChuckWendig: Anybody scoffing at people’s reactions re: #COVID19 should manifest some empathy and realize that even a relatively mild p…,chuckwendig anybody ffing people reaction covid manifest empathy realize even relatively mild,93,1
716,2020-03-10 17:11:58,RT @CDCgov: CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit https://t.co/1ifchVQ9jm https://t.co/5…,cdcgov cdc briefing room dr nancy messonnier give update covid info visit ifchvq jm,83,0
717,2020-03-10 17:11:58,I love tacos and i bet ya china that you will like it better than eating any living animal out there https://t.co/MigYWG7s1f,love ta bet ya china like better eating living animal migywg,60,1
718,2020-03-10 17:11:58,RT @TeaPainUSA: We’ll see more and more of this as Trump continues to bungle the global coronavirus pandemic. https://t.co/ehlal5GDCu,teapainusa see trump ntinues bungle global ronavirus pandemic ehlal gdcu,72,0
719,2020-03-10 17:11:58,Leadership....C.D.C. stop telling everyone to just stop washing their hands https://t.co/2Jb2pphc22.  Tell us what… https://t.co/pFISEItnIO,leadership stop telling everyone stop washing hand jb pphc tell u pfiseitnio,76,0
720,2020-03-10 17:11:58,RT @rollcall: GOP Rep. Louie Gohmert is choosing not to self-quarantine despite exposure to coronavirus patient https://t.co/Frl83JZigQ,rollcall gop rep louie gohme choosing self quarantine despite exposure ronavirus patient frl jzigq,98,0
721,2020-03-10 17:11:58,RT @dxyle: Tbh I’m convinced Coronavirus has been around since like November and we just didn’t have a name for it? Does no one remember ho…,dxyle tbh nvinced coronavirus around since like november name one remember ho,77,0
722,2020-03-10 17:11:58,"RT @Disneyland2go: due to the coronavirus outbreak, we are declaring a state of emergency. we will be closed until further notice. in the i…",disneyland go due ronavirus outbreak declaring state emergency closed fu notice,79,-1
723,2020-03-10 17:11:58,"#FirstTake discusses the #NBA and other leagues closing locker rooms over #coronavirus concerns

https://t.co/OBcMjY2Igv",firsttake discus nba league closing locker room ronavirus ncerns obcmjy igv,75,0
724,2020-03-10 17:11:58,"RT @bhushan_gyan: Indefinite holiday declared for Classes 1 to 5 in B'luru schools over coronavirus
https://t.co/OkoD4Gib11
-via @inshorts",bhushan gyan indefinite holiday declared class luru school ronavirus okod gib via insho,87,0
725,2020-03-10 17:11:58,Madrid to shut down all schools for 2 weeks amid coronavirus spike - Voice of Europe https://t.co/XIi3PknwQN,madrid shut school week amid ronavirus spike voice europe xii pknwqn,68,0
726,2020-03-10 17:11:58,"RT @BrianCooperGeo: Oh and one more thing:  because Cody wants the opportunity to lecture, and I enjoy giving him that opportunity, there w…",briancoopergeo oh one thing cody want oppo unity lecture enjoy giving oppo unity,80,1
727,2020-03-10 17:11:58,RT @ReaganGomez: 3000 people died in Puerto Rico because of this administration.,reagangomez people died pue ri administration,45,0
728,2020-03-10 17:11:58,Let the kids play with no fans.,let kid play fan,16,0
729,2020-03-10 17:11:58,"RT @shadow_ghost117: @RepGallagher #Huwai is the threat of the global world.
Never trust China's products and media. https://t.co/xPiILZsq…",shadow ghost repgallagher huwai threat global world never trust china product medium xpiilzsq,93,0
730,2020-03-10 17:11:58,"RT @COVlDI9: ALERT: New Jersey, United States reports first #coronavirus related fatality after 69-year-old man dies, New Jersey health com…",covldi ale new jersey united state repo first ronavirus related fatality year old man dy new jersey health,106,1
731,2020-03-10 17:11:58,"RT @mkraju: Asked Pelosi if she thinks Trump should be tested after his interactions with Doug Collins and Matt Gaetz.
Pelosi: “Tested for…",mkraju asked pelosi think trump tested interaction doug collins matt gaetz pelosi tested,88,0
732,2020-03-10 17:11:58,RT @AdamParkhomenko: PSA: Everyone should stay away from Louie Gohmert at all times. This is not a Coronavirus tweet.,adamparkhomenko psa everyone stay away louie gohme time coronavirus tweet,73,0
733,2020-03-10 17:11:58,"RT @PalmerReport: Donald Trump's day so far:

- Calls it the ""China Virus""
- What a sick racist fuck
- Says he needs to build the wall to s…",palmerrepo donald trump day far call china virus sick racist fuck say need build wall,85,-1
734,2020-03-10 17:11:58,"RT @BNODesk: New York state reports 31 new cases of coronavirus, raising state's total to 173. Schools and other places where people gather…",bnodesk new york state repo new case ronavirus raising state total school place people gather,93,1
735,2020-03-10 17:11:58,"RT @treasonstickers: It takes 6 hours to get Coronavirus test results.

Matt Gaetz was tested yesterday.

He should have his results by now…",treasonstickers take hour get coronavirus test result matt gaetz tested yesterday result,88,0
736,2020-03-10 17:11:58,@KungFuSailor @SenateGOP @realDonaldTrump He wanted to streamline the CDC to be more responsive to diseases. I real… https://t.co/81Zi6ZJeMU,kungfusailor senategop realdonaldtrump wanted streamline cdc responsive disease real zi zjemu,93,1
737,2020-03-10 17:11:58,RT @FMuchichwa: some pple are good at stealing people's ideas!,fmuchichwa pple good stealing people idea,41,1
738,2020-03-10 17:11:58,"RT @imperialcollege: Viruses can live on some surfaces for hours 🧫
Wash your hands more often 🧼
Use soap and water for 20 seconds, or use h…",imperial llege virus live surface hour wash hand often use soap water se nd use,79,1
739,2020-03-10 17:11:58,1910s Winsch/Schmucker Halloween Postcard - Corn Stalk People w/ Bats and OWL - vintage postcard -… https://t.co/rQ2mCiO1Ig,winsch schmucker halloween postcard corn stalk people bat owl vintage postcard rq mcio ig,89,0
740,2020-03-10 17:11:58,Greaaaattt.,greaaaattt,10,0
741,2020-03-10 17:11:58,"RT @MoHFW_INDIA: #COVID19 #HelpUsToHelpYou

Travel Advisory:

Indian citizens are advised to avoid non- essential travel abroad.

#Swastha…",mohfw india covid helpustohelpyou travel advisory indian citizen advised avoid non essential travel abroad swastha,114,0
742,2020-03-10 17:11:58,RT @ParkerMolloy: How Fox News has been covering coronavirus vs. how it covered Ebola in 2014. (Only 2 people contracted Ebola while in the…,parkermolloy fox news vering ronavirus v vered ebola people ntracted ebola,74,0
743,2020-03-10 17:11:58,RT @Grandpa: mfs will refuse to eat Chinese food bc of the coronavirus then go out Friday night and raw a stranger they met an hour ago,grandpa mf refuse eat chinese food bc ronavirus go friday night raw stranger met hour ago,89,-1
744,2020-03-10 17:11:58,"RT @RepJerryNadler: For New Yorkers who are concerned about the impact of coronavirus, please follow @NYCMayor's guidance and consult the u…",repjerrynadler new yorkers ncerned impact ronavirus please follow nycmayor guidance nsult,89,1
745,2020-03-10 17:11:58,RT @KOCOChristine: BREAKING: 26 Oklahomans on board the Grand Princess cruise ship to be monitored for coronavirus according to @HealthyOkl…,kocochristine breaking oklahoman board grand princess cruise ship monitored ronavirus ac rding healthyokl,105,1
746,2020-03-10 17:11:58,RT @Rifle_Hokage: WGI 2020 Mentality: Catch your tosses not corona,rifle hokage wgi mentality catch toss rona,42,0
747,2020-03-10 17:11:58,"RT @CNBCnow: BREAKING: New York Gov. Cuomo deploys National Guard to New Rochelle, establishes containment center to stem coronavirus
http…",cnbcnow breaking new york gov cuomo deploys national guard new rochelle establishes ntainment center stem ronavirus,115,1
748,2020-03-10 17:11:58,RT @DLoesch: Credit on non-hysteria where due.,dloesch credit non hysteria due,31,-1
749,2020-03-10 17:11:58,RT @kweenilove: America could never,kweenilove america uld never,28,0
750,2020-03-10 17:11:58,"RT @byp100: We see @NYGovCuomo using the labor of Black, brown, and poor folks in prison to make 100,000 gallons of hand sanitizer a week.…",byp see nygovcuomo using labor black brown poor folk prison make gallon hand sanitizer week,91,-1
751,2020-03-10 17:11:59,"RT @tyrion1: ""Southwest Airlines CEO Gary Kelly announced in an email to employees Monday that he would take a 10% paycut""

What an incredi…",tyrion southwest airline ceo gary kelly announced email employee monday would take paycut incredi,97,0
752,2020-03-10 17:11:59,RT @lindabtweeting: This is great news but sick pay shouldn't be limited to #coronavirus. This should be part and parcel of every employmen…,lindabtweeting great news sick pay limited ronavirus pa parcel every employmen,78,1
753,2020-03-10 17:11:59,RT @Jess8578: Bernie Sanders lies by saying President Trump wants sick people to go to work. President Trump does not want sick people to w…,jess bernie sander lie saying president trump want sick people go work president trump want sick people,103,-1
754,2020-03-10 17:11:59,"RT @ChrisMurphyCT: Your daily reminder that:

a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C…",chrismurphyct daily reminder trump using provision affordable care act require insurer ver,90,0
755,2020-03-10 17:11:59,RT @realDonaldTrump: Going up fast. We need the Wall more than ever! https://t.co/7TxErJKAgT,realdonaldtrump going fast need wall ever txerjkagt,51,1
756,2020-03-10 17:11:59,"RT @GeoffRBennett: Tom Bossert, who was Trump's top pandemic adviser until he was ousted from the national security council in 2018, tells…",geoffrbennett tom bosse trump top pandemic adviser ousted national security uncil tell,86,1
757,2020-03-10 17:11:59,RT @KatieHill4CA: Coronavirus is showing us how important it is to have vote by mail. We need some serious efforts to ramp up VBM by Nov in…,katiehill ca coronavirus showing u impo ant vote mail need serious effo ramp vbm nov,84,-1
758,2020-03-10 17:11:59,RT @ChipFelkel: You can't defend this. You just can't. Using this medical crisis as a tool regarding immigration is just plain evil. https:…,chipfelkel defend using medical crisis tool regarding immigration plain evil,76,-1
759,2020-03-10 17:11:59,RT @kidmanscill: My wife and I get corona virus. We go to Disneyland and ride California screamin. The park finds out and quarantines us on…,kidmanscill wife get rona virus go disneyland ride california screamin park find quarantine u,93,0
760,2020-03-10 17:11:59,"RT @CNN: Smartphones are notorious germ magnets, and Apple has issued new gadget-cleaning guidance as the novel coronavirus outbreak spread…",cnn sma phone notorious germ magnet apple issued new gadget cleaning guidance novel ronavirus outbreak spread,109,1
761,2020-03-10 17:11:59,RT @ForWhitby: #Coronavirus What on earth was the archetypal Rory Stewart of the screaming scull doing on BBC spouting about the medical pr…,forwhitby coronavirus ea archetypal rory stewa screaming scull bbc spouting medical pr,86,0
762,2020-03-10 17:11:59,"@Caroline_Bartma At least for seasonal flu, manufacturing of actual doses to be distributed takes a long time too (… https://t.co/jx7W7Es9rB",caroline ba least seasonal flu manufacturing actual dos distributed take long time jx e rb,90,-1
763,2020-03-10 17:11:59,"RT @j2ohh: 3 bags and 2 weeks of peace, this sounds great",ohh bag week peace sound great,30,1
764,2020-03-10 17:11:59,"RT @GOPChairwoman: 38 days ago, @realDonaldTrump took decisive action by restricting travel from China.

He was criticized at the time, bu…",gopchairwoman day ago realdonaldtrump took decisive action restricting travel china criticized time bu,102,1
765,2020-03-10 17:11:59,RT @queeralamode: Sick fucks in Washington want to block medicine from reaching Iran so that all Iranians die. This is the way that a deran…,queeralamode sick fuck washington want block medicine reaching iran iranian die way deran,89,-1
766,2020-03-10 17:11:59,RT @RichardEngel: A top immunologist and virologist i’ve spoken to both believe New York/tristate area is a growing and emerging coronaviru…,richardengel top immunologist virologist spoken believe new york tristate area growing emerging ronaviru,104,1
767,2020-03-10 17:11:59,RT @uhhhsalty: TRUMP MIGHT HAVE THE CORONAVIRUS  https://t.co/NYE0JMWjlb,uhhhsalty trump might coronavirus nye jmwjlb,44,0
768,2020-03-10 17:11:59,RT @SweeneyABC: BREAKING: A D.C. priest has Coronavirus. He offered communion and shook hands with more than 500 worshippers last week and…,sweeneyabc breaking priest coronavirus offered mmunion shook hand worshipper last week,86,0
769,2020-03-10 17:11:59,RT @jordylancaster: other countries: we ran out of icu beds maybe the united states should prepare for coronavirus just in case that happen…,jordylancaster untries ran icu bed maybe united state prepare ronavirus case happen,83,0
770,2020-03-10 17:11:59,"RT @thevijay_trends: Star hero steps in to create awareness on #Coronavirus

https://t.co/Rl4LS0eZtd

@TheDeverakonda #VijayDeverakonda",thevijay trend star hero step create awareness coronavirus rl l eztd thedeverakonda vijaydeverakonda,100,0
771,2020-03-10 17:11:59,RT @BamaJaxx: That moment when you caught the #coronavirus prepping for the corona virus. #Idiots 🤦🏻‍♂️ https://t.co/cT8IF44Md7,bamajaxx moment caught ronavirus prepping rona virus idiot ct md,64,-1
772,2020-03-10 17:11:59,"The CDC and WHO recommend you only

have sex when you are alone.

Sex is the leading cause of Corona spread.
Man s… https://t.co/EDejkW7oLy",cdc mmend sex alone sex leading cause corona spread man edejkw oly,66,0
773,2020-03-10 17:11:59,RT @disclosetv: BREAKING - United States report the first #COVID19 death in New Jersey https://t.co/lM6ac0wklo,disclosetv breaking united state repo first covid death new jersey lm ac wklo,77,1
774,2020-03-10 17:11:59,RT @ABSCBNNews: Lingayen mayor tests negative for #coronavirus https://t.co/eecYf7bcYF,abscbnnews lingayen mayor test negative ronavirus eecyf bcyf,60,-1
775,2020-03-10 17:11:59,RT @GSarafan: How many cases of high risk ppl not being tested for #COVID19 are we going to see before we realize the govt is trying to cov…,gsarafan many case high risk ppl tested covid going see realize govt trying,75,1
776,2020-03-10 17:11:59,"RT @Vijayabaskarofl: #Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this spe…",vijayabaskarofl corona update good news state pt undergoing treatment rggh tested negative corona spe,101,1
777,2020-03-10 17:11:59,@barprephtx @MiltonWolfMD Now maybe we will start producing AMERICAN MADE❤STOP RELYING ON CHEAP CHINA,barprephtx miltonwolfmd maybe sta producing american made stop relying cheap china,82,1
778,2020-03-10 17:11:59,Also stop downplaying and minimizing the threat of coronavirus??? Countries are under quarantine. We don’t have a v… https://t.co/e2rjsUwTDC,also stop downplaying minimizing threat ronavirus country quarantine rjsuwtdc,77,0
779,2020-03-10 17:11:59,Everyone: Fight against Coronavirus by protecting Texas State students and staff! - Sign the Petition! https://t.co/Lbfbur7btx via @Change,everyone fight coronavirus protecting texas state student staff sign petition lbfbur btx via change,99,0
780,2020-03-10 17:11:59,"RT @john_mcnally: These are the right lessons, not the mass quarantines of China.",john mcnally right lesson mass quarantine china,47,1
781,2020-03-10 17:11:59,Corona deprives France of “Bolshoi” https://t.co/fU8Mg5mQpT https://t.co/R2A1lHgXlT,corona deprives france bolshoi fu mg mqpt lhgxlt,48,0
782,2020-03-10 17:11:59,RT @atensnut: Democrats are hyping  the “Wuhan Virus” not because of concerns for humanity.  It’s their new impeachment.  Stay calm down pe…,atensnut democrat hyping wuhan virus ncerns humanity new impeachment stay calm pe,81,1
783,2020-03-10 17:11:59,"RT @SenKamalaHarris: Calling it the ""Chinese coronavirus"" isn't just racist, it's dangerous and incites discrimination against Asian Americ…",senkamalaharris calling chinese ronavirus racist dangerous incites discrimination asian americ,94,-1
784,2020-03-10 17:11:59,RT @JadenZombie: @SilsbeeISD @12News  bats are living in silsbee high school https://t.co/FauECTnUqh,jadenzombie silsbeeisd news bat living silsbee high school fauectnuqh,69,1
785,2020-03-10 17:11:59,@Yepsy212 I’m so down for Amsterdam if this coronavirus goes away. Tickets are sooooo cheap right now,yepsy amsterdam ronavirus go away ticket sooooo cheap right,59,1
786,2020-03-10 17:11:59,@dreamfall6 @GheorgheLumini3 @MarkJKremer You weren’t defending pigs when they nicknamed the H1N1 virus the “swine… https://t.co/430BlPimOf,dreamfall gheorghelumini markjkremer defending pig nicknamed virus swine blpimof,80,0
787,2020-03-10 17:11:59,"'Bachelor' Audience Grilled About Coronavirus, Has to Sign Disclosure
https://t.co/eoLaRUOPJm",bachelor audience grilled coronavirus sign disclosure eolaruopjm,64,0
788,2020-03-10 17:11:59,"RT @HelpfulOlive: And thank you Nigel Farage for your expert opinion on Coronavirus.

Now we go to Katie Price who will enlighten us on th…",helpfulolive thank nigel farage expe opinion coronavirus go katie price enlighten u th,86,0
789,2020-03-10 17:11:59,RT @eleven8: Coronavirus got Megan ridesharing the boat 😭😩,eleven coronavirus got megan ridesharing boat,45,0
790,2020-03-10 17:11:59,RT @RealJamesWoods: “Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic…,realjameswoods israel announces mandatory two week quarantine overseas arrival want bet israel epidemic,103,0
791,2020-03-10 17:11:59,"RT @gawingawan: All Season Place, CRC Tower,
Retail Center ชั้น 3 ร้าน Ohana Poke'

(10-03-2020)

#COVIDー19 #covid_19 #โควิด19
#ไวรัสโคโรน…",gawingawan season place crc tower retail center ohana poke covid vid,68,-1
792,2020-03-10 17:11:59,"RT @miz_thabz: If you are in Johannesburg, the UCare medical centres will be able to get your bloodwork to get tested for R200 .",miz thabz johannesburg ucare medical centre able get bloodwork get tested,73,1
793,2020-03-10 17:11:59,RT @weebplug: When you’re on the train and can’t touch any of the poles because you might catch the coronavirus https://t.co/mypGbHk6q0,weebplug train touch pole might catch ronavirus mypgbhk,55,0
794,2020-03-10 17:11:59,RT @FluorescentGrey: in the middle of a near national emergency imagine the craven partisan dipshittery required to even be mildly worried…,fluorescentgrey middle near national emergency imagine craven pa isan dipshittery required even mildly worried,110,1
795,2020-03-10 17:11:59,RT @RichardEngel: A top immunologist and virologist i’ve spoken to both believe New York/tristate area is a growing and emerging coronaviru…,richardengel top immunologist virologist spoken believe new york tristate area growing emerging ronaviru,104,1
796,2020-03-10 17:11:59,"RT @CrypticNoOne: That's a free $4,600 for me I'm built different 💯",crypticnoone free built different,33,1
797,2020-03-10 17:11:59,"RT @thisisjustaride: JOE BIDEN LITERALLY SAID HE'LL VETO MEDICARE FOR ALL.

DURING THE CORONAVIRUS OUTBREAK.

ON TV.

THIS MAN IS NOT ELECT…",thisisjustaride joe biden literally said veto medicare coronavirus outbreak tv man elect,88,1
798,2020-03-10 17:12:00,@MrCarr83 @washingtonpost Can't get the coronavirus if you've starved to death. This is some next level thinking.,mrcarr washingtonpost get ronavirus starved death next level thinking,69,0
799,2020-03-10 17:12:00,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus.

No, this is n…",imm judge naij eoir ordered immigration staff remove cdc poster designed slow spread ronavirus,94,-1
800,2020-03-10 17:12:00,"RT @fatimaxvi: am I even gonna make it out of uc davis alive?? there’s been wildfires, bear attacks, active shooter, corona virus panic, an…",fatimaxvi even gonna make uc davis alive wildfire bear attack active shooter rona virus panic,93,-1
801,2020-03-10 17:12:00,school is cancelled until the 22nd because of corona... this is how i win,school cancelled nd rona win,28,1
802,2020-03-10 17:12:00,"RT @MrL00NEY: Everyone : the coronavirus is serious and many people are dying we need to close schools

#CUNY ... https://t.co/lhNm58h7D7",mrl ney everyone ronavirus serious many people dying need close school cuny lhnm,80,1
803,2020-03-10 17:12:00,Amazingly the CDC reports that 70% to 85% of all Flu deaths are those ages 65 and above and not once ever did the N… https://t.co/j3fjOGwW9S,amazingly cdc repo flu death age ever fjogww,44,1
804,2020-03-10 17:12:00,RT @StormIsUponUs: Those who benefit most from public fear of #CoronaVirus are the ones hyping it the hardest. Everybody chill. In these ti…,stormisuponus benefit public fear coronavirus one hyping hardest everybody chill ti,83,0
805,2020-03-10 17:12:00,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
806,2020-03-10 17:12:00,"RT @briantylercohen: I know the coronavirus isn't Trump's fault.

What's Trump's fault is declining to use the WHO test like other nations,…",briantyler hen know ronavirus trump fault trump fault declining use test like nation,84,0
807,2020-03-10 17:12:00,"RT @BoycottHegemony: While living in Guadalajara, Mexico, Xianbing Gan coordinated the transfer of $534,206 in drug proceeds from Chicago t…",boy tthegemony living guadalajara mexi xianbing gan ordinated transfer drug proceeds chicago,92,0
808,2020-03-10 17:12:00,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
809,2020-03-10 17:12:00,RT @marissanovetsky: JUSTIN TRUDEAU COULDNT effectively run a LEMONADE STAND let alone weather several STORMS at once...HE SHOULD #RESIGN a…,marissanovetsky justin trudeau couldnt effectively run lemonade stand let alone weather several storm resign,108,1
810,2020-03-10 17:12:00,"RT @Martina: Note to @realDonaldTrump
With COVID19 you can’t
- declare bankruptcy
-settle out of court
- pay it to keep quiet
-hope it di…",ina note realdonaldtrump covid declare bankruptcy settle pay keep quiet hope di,79,0
811,2020-03-10 17:12:00,"RT @telushk: I love how major American cities are like ""due to fears about coronavirus, we will now be cleaning public spaces with some reg…",telushk love major american city like due fear ronavirus cleaning public space reg,82,1
812,2020-03-10 17:12:00,"@geoffreycrofton @jodyavirgan COVID-19 is the specific illness related to the current epidemic. The acronym, provid… https://t.co/vK108YveRU",geoffreycrofton jodyavirgan covid specific illness related current epidemic acronym provid vk yveru,99,0
813,2020-03-10 17:12:00,"Expert predicts possible recessions in these countries after outbreak
https://t.co/im9d7BEtn4",expe predicts possible recession untries outbreak im betn,57,0
814,2020-03-10 17:11:59,"Dates don’t lie, here @FemasEssentials we do strictly herbs, y bleach ur skin when ur brown skin can glow like suns… https://t.co/3bL1IzceVM",date lie femasessentials strictly herb bleach ur skin ur brown skin glow like sun bl izcevm,91,0
815,2020-03-10 17:12:00,"RT @PoliticusSarah: Pence's big announcement that coronavirus testing is free was a lie. The testing already was free under Obamacare, whic…",politicussarah penny big announcement ronavirus testing free lie testing already free obamacare whic,100,1
816,2020-03-10 17:12:00,RT @KaivanShroff: Coronavirus has been unleashed on NYC and all Mayor @BilldeBlasio is doing today is hate-tweeting on behalf of Bernie San…,kaivanshroff coronavirus unleashed nyc mayor billdeblasio today hate tweeting behalf bernie san,95,-1
